"location","source","target","ID","fuzzy","context","translator_comments","developer_comments"
"","Это текст 480","This is text 480","","False","context_for_row_480","",""
"","Это текст 481","This is text 481","","False","context_for_row_481","",""
"","Это текст 482","This is text 482","","False","context_for_row_482","",""
"","Это текст 483","This is text 483","","False","context_for_row_483","",""
"","Это текст 484","This is text 484","","False","context_for_row_484","",""
"","Это текст 485","This is text 485","","False","context_for_row_485","",""
"","Это текст 486","This is text 486","","False","context_for_row_486","",""
"","Это текст 487","This is text 487","","False","context_for_row_487","",""
"","Это текст 488","This is text 488","","False","context_for_row_488","",""
"","Это текст 489","This is text 489","","False","context_for_row_489","",""
"","Это текст 490","This is text 490","","False","context_for_row_490","",""
"","Это текст 491","This is text 491","","False","context_for_row_491","",""
"","Это текст 492","This is text 492","","False","context_for_row_492","",""
"","Это текст 493","This is text 493","","False","context_for_row_493","",""
"","Это текст 494","This is text 494","","False","context_for_row_494","",""
"","Это текст 495","This is text 495","","False","context_for_row_495","",""
"","Это текст 496","This is text 496","","False","context_for_row_496","",""
"","Это текст 497","This is text 497","","False","context_for_row_497","",""
"","Это текст 498","This is text 498","","False","context_for_row_498","",""
"","Это текст 499","This is text 499","","False","context_for_row_499","",""
"","Это текст 500","This is  text 500","","False","context_for_row_500","",""
"","Это текст 501","This is text 501","","False","context_for_row_501","",""
"","Это текст 502","This is text 502","","False","context_for_row_502","",""
"","Это текст 503","This is text 503","","False","context_for_row_503","",""
"","Это текст 504","This is text 504","","False","context_for_row_504","",""
"","Это текст 505","This is text 505","","False","context_for_row_505","",""
"","Это текст 506","This is text 506","","False","context_for_row_506","",""
"","Это текст 507","This is text 507","","False","context_for_row_507","",""
"","Это текст 508","This is text 508","","False","context_for_row_508","",""
"","Это текст 509","This is text 509","","False","context_for_row_509","",""
"","Это текст 510","This is text 510","","False","context_for_row_510","",""
"","Это текст 511","This is text 511","","False","context_for_row_511","",""
"","Это текст 512","This is text 512","","False","context_for_row_512","",""
"","Это текст 513","This is text 513","","False","context_for_row_513","",""
"","Это текст 514","This is text 514","","False","context_for_row_514","",""
"","Это текст 515","This is text 515","","False","context_for_row_515","",""
"","Это текст 516","This is text 516","","False","context_for_row_516","",""
"","Это текст 517","This is text 517","","False","context_for_row_517","",""
"","Это текст 518","This is text 518","","False","context_for_row_518","",""
"","Это текст 519","This is text 519","","False","context_for_row_519","",""
"","Это текст 520","This is text 520","","False","context_for_row_520","",""
"","Это текст 521","This is text 521","","False","context_for_row_521","",""
"","Это текст 522","This is text 522","","False","context_for_row_522","",""
"","Это текст 523","This is text 523","","False","context_for_row_523","",""
"","Это текст 524","This is text 524","","False","context_for_row_524","",""
"","Это текст 525","This is text 525","","False","context_for_row_525","",""
"","Это текст 526","This is text 526","","False","context_for_row_526","",""
