location,source,target,ID,fuzzy,context,translator_comments,developer_comments
,Это текст 443,Это текст 443,,FALSE,context_for_row_443,,
,Это текст 444,Это текст 444,,FALSE,context_for_row_444,,
,Это текст 445,Это текст 445,,FALSE,context_for_row_445,,
,Это текст 446,Это текст 446,,FALSE,context_for_row_446,,
,Это текст 447,Это текст 447,,FALSE,context_for_row_447,,
,Это текст 448,Это текст 448,,FALSE,context_for_row_448,,
,Это текст 449,Это текст 449,,FALSE,context_for_row_449,,
,Это текст 450,Это текст 450,,FALSE,context_for_row_450,,
,Это текст 451,Это текст 451,,FALSE,context_for_row_451,,
,Это текст 452,Это текст 452,,FALSE,context_for_row_452,,
,Это текст 453,Это текст 453,,FALSE,context_for_row_453,,
,Это текст 454,Это текст 454,,FALSE,context_for_row_454,,
,Это текст 455,Это текст 455,,FALSE,context_for_row_455,,
,Это текст 456,Это текст 456,,FALSE,context_for_row_456,,
,Это текст 457,Это текст 457,,FALSE,context_for_row_457,,
,Это текст 458,Это текст 458,,FALSE,context_for_row_458,,
,Это текст 459,Это текст 459,,FALSE,context_for_row_459,,
,Это текст 460,Это текст 460,,FALSE,context_for_row_460,,
,Это текст 461,Это текст 461,,FALSE,context_for_row_461,,
,Это текст 462,Это текст 462,,FALSE,context_for_row_462,,
,Это текст 463,Это текст 463,,FALSE,context_for_row_463,,
,Это текст 464,Это текст 464,,FALSE,context_for_row_464,,
,Это текст 465,Это текст 465,,FALSE,context_for_row_465,,
,Это текст 466,Это текст 466,,FALSE,context_for_row_466,,
,Это текст 467,Это текст 467,,FALSE,context_for_row_467,,
,Это текст 468,Это текст 468,,FALSE,context_for_row_468,,
,Это текст 469,Это текст 469,,FALSE,context_for_row_469,,
,Это текст 470,Это текст 470,,FALSE,context_for_row_470,,
,Это текст 471,Это текст 471,,FALSE,context_for_row_471,,
,Это текст 472,Это текст 472,,FALSE,context_for_row_472,,
,Это текст 473,Это текст 473,,FALSE,context_for_row_473,,
,Это текст 474,Это текст 474,,FALSE,context_for_row_474,,
,Это текст 475,Это текст 475,,FALSE,context_for_row_475,,
,Это текст 476,Это текст 476,,FALSE,context_for_row_476,,
,Это текст 477,Это текст 477,,FALSE,context_for_row_477,,
,Это текст 478,Это текст 478,,FALSE,context_for_row_478,,
,Это текст 479,Это текст 479,,FALSE,context_for_row_479,,
,Это текст 480,Это текст 480,,FALSE,context_for_row_480,,
,Это текст 481,Это текст 481,,FALSE,context_for_row_481,,
,Это текст 482,Это текст 482,,FALSE,context_for_row_482,,
,Это текст 483,Это текст 483,,FALSE,context_for_row_483,,
,Это текст 484,Это текст 484,,FALSE,context_for_row_484,,
,Это текст 485,Это текст 485,,FALSE,context_for_row_485,,
,Это текст 486,Это текст 486,,FALSE,context_for_row_486,,
,Это текст 487,Это текст 487,,FALSE,context_for_row_487,,
,Это текст 488,Это текст 488,,FALSE,context_for_row_488,,
,Это текст 489,Это текст 489,,FALSE,context_for_row_489,,
,Это текст 490,Это текст 490,,FALSE,context_for_row_490,,
,Это текст 491,Это текст 491,,FALSE,context_for_row_491,,
,Это текст 492,Это текст 492,,FALSE,context_for_row_492,,
,Это текст 493,Это текст 493,,FALSE,context_for_row_493,,
,Это текст 494,Это текст 494,,FALSE,context_for_row_494,,
,Это текст 495,Это текст 495,,FALSE,context_for_row_495,,
,Это текст 496,Это текст 496,,FALSE,context_for_row_496,,
,Это текст 497,Это текст 497,,FALSE,context_for_row_497,,
,Это текст 498,Это текст 498,,FALSE,context_for_row_498,,
,Это текст 499,Это текст 499,,FALSE,context_for_row_499,,
,Это текст 500,Это текст 500,,FALSE,context_for_row_500,,
,Это текст 501,Это текст 501,,FALSE,context_for_row_501,,
,Это текст 502,Это текст 502,,FALSE,context_for_row_502,,
,Это текст 503,Это текст 503,,FALSE,context_for_row_503,,
,Это текст 504,Это текст 504,,FALSE,context_for_row_504,,
,Это текст 505,Это текст 505,,FALSE,context_for_row_505,,
,Это текст 506,Это текст 506,,FALSE,context_for_row_506,,
,Это текст 507,Это текст 507,,FALSE,context_for_row_507,,
,Это текст 508,Это текст 508,,FALSE,context_for_row_508,,
,Это текст 509,Это текст 509,,FALSE,context_for_row_509,,
,Это текст 510,Это текст 510,,FALSE,context_for_row_510,,
,Это текст 511,Это текст 511,,FALSE,context_for_row_511,,
,Это текст 512,Это текст 512,,FALSE,context_for_row_512,,
,Это текст 513,Это текст 513,,FALSE,context_for_row_513,,
,Это текст 514,Это текст 514,,FALSE,context_for_row_514,,
,Это текст 515,Это текст 515,,FALSE,context_for_row_515,,
,Это текст 516,Это текст 516,,FALSE,context_for_row_516,,
,Это текст 517,Это текст 517,,FALSE,context_for_row_517,,
,Это текст 518,Это текст 518,,FALSE,context_for_row_518,,
,Это текст 519,Это текст 519,,FALSE,context_for_row_519,,
,Это текст 520,Это текст 520,,FALSE,context_for_row_520,,
,Это текст 521,Это текст 521,,FALSE,context_for_row_521,,
,Это текст 522,Это текст 522,,FALSE,context_for_row_522,,
,Это текст 523,Это текст 523,,FALSE,context_for_row_523,,
,Это текст 524,Это текст 524,,FALSE,context_for_row_524,,
,Это текст 525,Это текст 525,,FALSE,context_for_row_525,,
,Это текст 526,Это текст 526,,FALSE,context_for_row_526,,
,Это текст 527,Это текст 527,,FALSE,context_for_row_527,,
,Это текст 528,Это текст 528,,FALSE,context_for_row_528,,
,Это текст 529,Это текст 529,,FALSE,context_for_row_529,,
,Это текст 530,Это текст 530,,FALSE,context_for_row_530,,
,Это текст 531,Это текст 531,,FALSE,context_for_row_531,,
,Это текст 532,Это текст 532,,FALSE,context_for_row_532,,
,Это текст 533,Это текст 533,,FALSE,context_for_row_533,,
,Это текст 534,Это текст 534,,FALSE,context_for_row_534,,
,Это текст 535,Это текст 535,,FALSE,context_for_row_535,,
,Это текст 536,Это текст 536,,FALSE,context_for_row_536,,
,Это текст 537,Это текст 537,,FALSE,context_for_row_537,,
,Это текст 538,Это текст 538,,FALSE,context_for_row_538,,
,Это текст 539,Это текст 539,,FALSE,context_for_row_539,,
,Это текст 540,Это текст 540,,FALSE,context_for_row_540,,
,Это текст 541,Это текст 541,,FALSE,context_for_row_541,,
,Это текст 542,Это текст 542,,FALSE,context_for_row_542,,
,Это текст 543,Это текст 543,,FALSE,context_for_row_543,,
,Это текст 544,Это текст 544,,FALSE,context_for_row_544,,
,Это текст 545,Это текст 545,,FALSE,context_for_row_545,,
,Это текст 546,Это текст 546,,FALSE,context_for_row_546,,
,Это текст 547,Это текст 547,,FALSE,context_for_row_547,,
,Это текст 548,Это текст 548,,FALSE,context_for_row_548,,
,Это текст 549,Это текст 549,,FALSE,context_for_row_549,,
,Это текст 550,Это текст 550,,FALSE,context_for_row_550,,
,Это текст 551,Это текст 551,,FALSE,context_for_row_551,,
,Это текст 552,Это текст 552,,FALSE,context_for_row_552,,
,Это текст 553,Это текст 553,,FALSE,context_for_row_553,,
,Это текст 554,Это текст 554,,FALSE,context_for_row_554,,
,Это текст 555,Это текст 555,,FALSE,context_for_row_555,,
,Это текст 556,Это текст 556,,FALSE,context_for_row_556,,
,Это текст 557,Это текст 557,,FALSE,context_for_row_557,,
,Это текст 558,Это текст 558,,FALSE,context_for_row_558,,
,Это текст 559,Это текст 559,,FALSE,context_for_row_559,,
,Это текст 560,Это текст 560,,FALSE,context_for_row_560,,
,Это текст 561,Это текст 561,,FALSE,context_for_row_561,,
,Это текст 562,Это текст 562,,FALSE,context_for_row_562,,
,Это текст 563,Это текст 563,,FALSE,context_for_row_563,,
,Это текст 564,Это текст 564,,FALSE,context_for_row_564,,
,Это текст 565,Это текст 565,,FALSE,context_for_row_565,,
,Это текст 566,Это текст 566,,FALSE,context_for_row_566,,
,Это текст 567,Это текст 567,,FALSE,context_for_row_567,,
,Это текст 568,Это текст 568,,FALSE,context_for_row_568,,
,Это текст 569,Это текст 569,,FALSE,context_for_row_569,,
,Это текст 570,Это текст 570,,FALSE,context_for_row_570,,
,Это текст 571,Это текст 571,,FALSE,context_for_row_571,,
,Это текст 572,Это текст 572,,FALSE,context_for_row_572,,
,Это текст 573,Это текст 573,,FALSE,context_for_row_573,,
,Это текст 574,Это текст 574,,FALSE,context_for_row_574,,
,Это текст 575,Это текст 575,,FALSE,context_for_row_575,,
,Это текст 576,Это текст 576,,FALSE,context_for_row_576,,
,Это текст 577,Это текст 577,,FALSE,context_for_row_577,,
,Это текст 578,Это текст 578,,FALSE,context_for_row_578,,
,Это текст 579,Это текст 579,,FALSE,context_for_row_579,,
,Это текст 580,Это текст 580,,FALSE,context_for_row_580,,
,Это текст 581,Это текст 581,,FALSE,context_for_row_581,,
,Это текст 582,Это текст 582,,FALSE,context_for_row_582,,
,Это текст 583,Это текст 583,,FALSE,context_for_row_583,,
,Это текст 584,Это текст 584,,FALSE,context_for_row_584,,
,Это текст 585,Это текст 585,,FALSE,context_for_row_585,,
,Это текст 586,Это текст 586,,FALSE,context_for_row_586,,
,Это текст 587,Это текст 587,,FALSE,context_for_row_587,,
,Это текст 588,Это текст 588,,FALSE,context_for_row_588,,
,Это текст 589,Это текст 589,,FALSE,context_for_row_589,,
,Это текст 590,Это текст 590,,FALSE,context_for_row_590,,
,Это текст 591,Это текст 591,,FALSE,context_for_row_591,,
,Это текст 592,Это текст 592,,FALSE,context_for_row_592,,
,Это текст 593,Это текст 593,,FALSE,context_for_row_593,,
,Это текст 594,Это текст 594,,FALSE,context_for_row_594,,
,Это текст 595,Это текст 595,,FALSE,context_for_row_595,,
,Это текст 596,Это текст 596,,FALSE,context_for_row_596,,
,Это текст 597,Это текст 597,,FALSE,context_for_row_597,,
